wholepath,ctxID,centerlon,centerlat,areakm2,hits,hitratio,RegistrationScore,review_status
G:\crater_flux_output_folders\output_-60_-50_-75_0\B05_011490_1450_XN_35S052W_J09_048201_1431_XN_36S052W,B05_011490_1450_XN_35S052W_J09_048201_1431_XN_36S052W,7559462.181,-2139842.805,247.5676707,9,0.036353697,0.29658246,done
G:\crater_flux_output_folders\output_0_10_0_75\B09_013017_2150_XN_35N351W_G17_024700_2124_XN_32N350W,B09_013017_2150_XN_35N351W_G17_024700_2124_XN_32N350W,-10128003.9,2040170.201,47.50960515,2,0.042096751,0.296579361,done
G:\crater_flux_output_folders\output_-110_-100_10_30\J02_045447_2084_XI_28N109W_J05_046792_2079_XN_27N109W,J02_045447_2084_XI_28N109W_J05_046792_2079_XN_27N109W,4184253.848,1654954.383,162.1192304,8,0.049346398,0.296564221,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\F03_036834_1645_XN_15S055W_F14_041186_1660_XN_14S056W,F03_036834_1645_XN_15S055W_F14_041186_1660_XN_14S056W,7366874.826,-829179.7338,311.2114136,14,0.044985497,0.296563625,done
G:\crater_flux_output_folders\output_-115_-110_50_85\P18_008169_2428_XN_62N114W_P21_009171_2428_XN_62N114W,P18_008169_2428_XN_62N114W_P21_009171_2428_XN_62N114W,3891450.801,3706782.114,2416.510965,2,0.00082764,0.29652518,
G:\crater_flux_output_folders\output_130_140_0_75\B18_016810_2056_XN_25N220W_F04_037486_2003_XN_20N220W,B18_016810_2056_XN_25N220W_F04_037486_2003_XN_20N220W,-2410725.763,1351038.064,67.44426069,12,0.177924702,0.296522379,done
G:\crater_flux_output_folders\output_80_90_-25_0\J01_045150_1812_XI_01N278W_J03_045783_1811_XI_01N278W,J01_045150_1812_XI_01N278W_J03_045783_1811_XI_01N278W,-5836464.486,-19308.82568,973.9417822,0,0,0.2965101,
G:\crater_flux_output_folders\output_-60_-50_-75_0\P11_005517_1620_XI_18S049W_F04_037414_1645_XN_15S050W,P11_005517_1620_XI_18S049W_F04_037414_1645_XN_15S050W,7691086.033,-918149.0267,92.15273993,7,0.075960845,0.296491325,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\B12_014378_1341_XN_45S057W_G15_023938_1299_XN_50S056W,B12_014378_1341_XN_45S057W_G15_023938_1299_XN_50S056W,7305995.873,-2855793.456,430.7618889,4,0.009285873,0.296489865,
G:\crater_flux_output_folders\output_-110_-100_10_30\P22_009527_2053_XN_25N107W_J20_052765_2058_XI_25N107W,P22_009527_2053_XN_25N107W_J20_052765_2058_XI_25N107W,4297274.668,1505598.966,816.3363767,10,0.012249852,0.296479404,done
G:\crater_flux_output_folders\output_130_140_0_75\P20_009017_2280_XN_48N225W_F02_036418_2295_XI_49N226W,P20_009017_2280_XN_48N225W_F02_036418_2295_XI_49N226W,-2731153.024,2825755.736,164.8247731,16,0.097072786,0.296471894,done
G:\crater_flux_output_folders\output_130_140_-75_0\G09_021531_1439_XI_36S224W_J05_046902_1457_XN_34S225W,G09_021531_1439_XI_36S224W_J05_046902_1457_XN_34S225W,-2641053.529,-2118430.142,448.654243,12,0.026746654,0.296465099,
G:\crater_flux_output_folders\output_-115_-110_-85_-70\P05_003160_0958_XI_84S117W_P06_003213_0957_XI_84S118W,P05_003160_0958_XI_84S117W_P06_003213_0957_XI_84S118W,13864.64438,329915.2579,24.43462912,4,0.163702096,0.296464056,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B05_011488_1306_XN_49S355W_B09_013044_1306_XI_49S356W,B05_011488_1306_XN_49S355W_B09_013044_1306_XI_49S356W,-10423790.71,-2913379.279,1099.675678,6,0.005456154,0.296433926,done
G:\crater_flux_output_folders\output_-60_-50_0_75\P16_007231_2143_XI_34N054W_B18_016672_2133_XN_33N053W,P16_007231_2143_XI_34N054W_B18_016672_2133_XN_33N053W,7463306.603,1955979.452,153.6983045,9,0.058556274,0.296408743,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\B01_010013_1724_XI_07S051W_D15_033234_1742_XN_05S052W,B01_010013_1724_XI_07S051W_D15_033234_1742_XN_05S052W,7582979.641,-420377.1821,11.9211068,0,0,0.296406984,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\G19_025511_1977_XI_17N170W_J05_046636_1980_XN_18N169W,G19_025511_1977_XI_17N170W_J05_046636_1980_XN_18N169W,586523.886,1059057.034,585.3995737,18,0.030748229,0.296398461,done
G:\crater_flux_output_folders\output_0_10_0_75\B08_012846_1960_XN_16N000W_F03_036845_1954_XN_15N359W,B08_012846_1960_XN_16N000W_F03_036845_1954_XN_15N359W,-10665320.4,943276.2997,228.5966905,1,0.004374517,0.296380997,done
G:\crater_flux_output_folders\output_130_140_-75_0\B05_011615_1462_XI_33S225W_B19_017206_1463_XI_33S225W,B05_011615_1462_XI_33S225W_B19_017206_1463_XI_33S225W,-2685497.305,-1988523.227,903.7717688,0,0,0.296372622,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\B17_016202_1414_XI_38S174W_D13_032197_1416_XN_38S175W,B17_016202_1414_XI_38S174W_D13_032197_1416_XN_38S175W,291688.4082,-2263459.735,85.19709233,11,0.129112388,0.296362996,done
G:\crater_flux_output_folders\output_-110_-100_10_30\F03_037152_2104_XN_30N103W_J08_047807_2076_XN_27N103W,F03_037152_2104_XN_30N103W_J08_047807_2076_XN_27N103W,4559807.493,1640650.471,165.4300421,10,0.060448513,0.296356976,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\D22_035655_2392_XN_59N279W_F18_042776_2427_XI_62N280W,D22_035655_2392_XN_59N279W_F18_042776_2427_XI_62N280W,-5913693.912,3634047.348,353.2471313,3,0.008492638,0.296342254,done
G:\crater_flux_output_folders\output_-110_-100_-30_0\P02_001906_1776_XI_02S108W_G17_024955_1804_XI_00N108W,P02_001906_1776_XI_02S108W_G17_024955_1804_XI_00N108W,4265866.196,-115300.0117,44.87050686,16,0.356581664,0.29633373,done
G:\crater_flux_output_folders\output_0_10_-25_-0.01\P07_003761_1823_XN_02N351W_P10_005106_1799_XN_00S351W,P07_003761_1823_XN_02N351W_P10_005106_1799_XN_00S351W,-10169459.73,-11015.69496,510.2313203,20,0.039197907,0.296322674,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\F16_042122_1516_XN_28S051W_J21_052961_1512_XN_28S050W,F16_042122_1516_XN_28S051W_J21_052961_1512_XN_28S050W,7655702.341,-1685506.747,18.83441997,5,0.265471409,0.296319634,done
G:\crater_flux_output_folders\output_130_140_-75_0\G01_018696_1413_XI_38S223W_F13_040823_1413_XN_38S223W,G01_018696_1413_XI_38S223W_F13_040823_1413_XN_38S223W,-2557586.453,-2279975.692,591.5336406,0,0,0.296317518,
G:\crater_flux_output_folders\output_130_140_-75_0\G09_021834_1689_XN_11S219W_G14_023746_1723_XN_07S220W,G09_021834_1689_XN_11S219W_G14_023746_1723_XN_07S220W,-2380961.087,-516205.7289,40.37743656,3,0.074298922,0.296308041,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\P16_007150_1471_XN_32S354W_G05_020349_1482_XN_31S354W,P16_007150_1471_XN_32S354W_G05_020349_1482_XN_31S354W,-10317917.46,-1917278.302,26.90085527,2,0.074347079,0.296304852,done
G:\crater_flux_output_folders\output_130_140_-75_0\P16_007145_1783_XN_01S221W_J10_048563_1747_XI_05S221W,P16_007145_1783_XN_01S221W_J10_048563_1747_XI_05S221W,-2466692.04,-232162.6862,106.2627026,10,0.094106396,0.296242714,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\D10_031109_1335_XI_46S350W_D17_033944_1338_XN_46S350W,D10_031109_1335_XI_46S350W_D17_033944_1338_XN_46S350W,-10091632.82,-2730611.608,98.85897518,5,0.050577097,0.296231896,done
G:\crater_flux_output_folders\output_80_90_-50_-25\G12_023036_1310_XI_49S271W_G13_023313_1310_XN_49S271W,G12_023036_1310_XI_49S271W_G13_023313_1310_XN_49S271W,-5429143.534,-2887382.799,2552.279148,17,0.006660713,0.296223521,
G:\crater_flux_output_folders\output_-60_-50_-75_0\P02_001812_1667_XN_13S060W_P10_005069_1673_XI_12S060W,P02_001812_1667_XN_13S060W_P10_005069_1673_XI_12S060W,7114667.555,-814199.3324,50.30471643,18,0.357819331,0.296180159,done
G:\crater_flux_output_folders\output_130_140_0_75\G13_023179_1857_XI_05N220W_F07_038528_1892_XN_09N220W,G13_023179_1857_XI_05N220W_F07_038528_1892_XN_09N220W,-2378705.835,411257.4883,5.016191358,6,1.196126617,0.296173155,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\D05_029013_1114_XN_68S358W_F14_041448_1115_XN_68S359W,D05_029013_1114_XN_68S358W_F14_041448_1115_XN_68S359W,-10617850.25,-4057087.025,824.7477272,6,0.007274952,0.296159416,done
G:\crater_flux_output_folders\output_-110_-100_10_30\P14_006587_2124_XN_32N110W_J05_046581_2108_XN_30N109W,P14_006587_2124_XN_32N110W_J05_046581_2108_XN_30N109W,4149239.635,1756573.509,0.001991973,0,0,0.296108454,
G:\crater_flux_output_folders\output_-110_-100_10_30\P14_006587_2124_XN_32N110W_P18_008090_2124_XN_32N110W,P14_006587_2124_XN_32N110W_P18_008090_2124_XN_32N110W,4149239.635,1756573.509,0.001991973,0,0,0.296108454,
G:\crater_flux_output_folders\output_-60_-50_-75_0\P15_006902_1280_XN_52S059W_B11_014088_1332_XI_46S059W,P15_006902_1280_XN_52S059W_B11_014088_1332_XI_46S059W,7152411.979,-2913679.226,86.86947187,1,0.011511524,0.296095043,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\D05_029151_1691_XI_10S177W_G23_027318_1646_XN_15S177W,D05_029151_1691_XI_10S177W_G23_027318_1646_XN_15S177W,174247.6861,-755693.2654,86.39816549,20,0.231486397,0.296070397,done
G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005506_1354_XN_44S106W_B19_016938_1322_XN_47S105W,P11_005506_1354_XN_44S106W_B19_016938_1322_XN_47S105W,4397664.138,-2781801.669,138.4704737,3,0.021665269,0.296066105,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F17_042390_1971_XI_17N172W_F23_044790_1942_XI_14N172W,F17_042390_1971_XI_17N172W_F23_044790_1942_XI_14N172W,446924.792,870626.0832,2.93887321,2,0.680532931,0.296048999,
G:\crater_flux_output_folders\output_-60_-50_-75_0\D14_032667_1645_XN_15S050W_F06_038047_1646_XN_15S050W,D14_032667_1645_XN_15S050W_F06_038047_1646_XN_15S050W,7687654.406,-911704.4523,337.7688317,9,0.026645443,0.296046644,done
G:\crater_flux_output_folders\output_-110_-100_60_85\B22_018177_2404_XN_60N108W_G23_027381_2421_XN_62N108W,B22_018177_2404_XN_60N108W_G23_027381_2421_XN_62N108W,4231358.187,3572223.052,817.076161,14,0.017134266,0.296046197,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\P17_007529_2406_XN_60N276W_B03_010812_2406_XN_60N276W,P17_007529_2406_XN_60N276W_B03_010812_2406_XN_60N276W,-5701626.9,3579923.669,1877.803794,2,0.001065074,0.296034306,
G:\crater_flux_output_folders\output_-60_-50_-75_0\G09_021894_1608_XN_19S056W_J05_046632_1653_XN_14S057W,G09_021894_1608_XN_19S056W_J05_046632_1653_XN_14S057W,7285462.484,-993027.1166,53.76932313,7,0.130185756,0.296030194,done
G:\crater_flux_output_folders\output_130_140_-75_0\G15_024023_1752_XN_04S222W_J11_049130_1746_XN_05S222W,G15_024023_1752_XN_04S222W_J11_049130_1746_XN_05S222W,-2528609.207,-286841.7663,701.5279808,0,0,0.296022505,
G:\crater_flux_output_folders\output_-115_-110_-50_-35\D06_029597_1389_XI_41S110W_D13_032432_1389_XN_41S110W,D06_029597_1389_XI_41S110W_D13_032432_1389_XN_41S110W,4137684.411,-2420251.469,375.9758485,16,0.042555925,0.296022058,done
G:\crater_flux_output_folders\output_-110_-100_30_60\P09_004464_2196_XI_39N109W_B08_012784_2169_XN_36N109W,P09_004464_2196_XI_39N109W_B08_012784_2169_XN_36N109W,4189776.384,2291401.63,73.58527395,3,0.040769027,0.296009421,done
G:\crater_flux_output_folders\output_-110_-100_-30_0\J13_049917_1760_XI_04S105W_J21_053187_1754_XN_04S105W,J13_049917_1760_XI_04S105W_J21_053187_1754_XN_04S105W,4431935.671,-256579.9973,10.4593214,2,0.191216994,0.296006113,done
G:\crater_flux_output_folders\output_-60_-50_0_75\P02_001851_2176_XN_37N051W_F03_037005_2196_XN_39N051W,P02_001851_2176_XN_37N051W_F03_037005_2196_XN_39N051W,7623607.972,2247817.107,0.800456011,0,0,0.295995474,
G:\crater_flux_output_folders\output_80_90_-25_0\P12_005868_1736_XI_06S274W_F19_043119_1722_XN_07S274W,P12_005868_1736_XI_06S274W_F19_043119_1722_XN_07S274W,-5570670.187,-454733.6485,406.8411371,0,0,0.295994192,
G:\crater_flux_output_folders\output_-60_-50_-75_0\G11_022593_1305_XN_49S055W_D10_030940_1278_XN_52S055W,G11_022593_1305_XN_49S055W_D10_030940_1278_XN_52S055W,7393015.735,-3065109.189,399.2840596,12,0.030053792,0.295984983,done
G:\crater_flux_output_folders\output_130_140_-75_0\P22_009584_1746_XI_05S220W_J03_045860_1752_XI_04S220W,P22_009584_1746_XI_05S220W_J03_045860_1752_XI_04S220W,-2405550.219,-282685.6076,858.6387687,0,0,0.295984209,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\D02_028129_1341_XI_45S350W_J06_047289_1350_XN_45S349W,D02_028129_1341_XI_45S350W_J06_047289_1350_XN_45S349W,-10076895.57,-2630394.735,0.495995758,0,0,0.295971841,
G:\crater_flux_output_folders\output_80_90_-25_0\P06_003310_1670_XI_13S277W_F04_037330_1677_XN_12S277W,P06_003310_1670_XI_13S277W_F04_037330_1677_XN_12S277W,-5784937.543,-770024.3395,84.60378429,10,0.118198023,0.295970768,
G:\crater_flux_output_folders\output_-60_-50_-75_0\P05_002827_1651_XN_14S051W_F11_040210_1645_XN_15S050W,P05_002827_1651_XN_14S051W_F11_040210_1645_XN_15S050W,7665608.692,-914791.1415,89.41826733,10,0.111833972,0.295959532,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\G07_020843_2242_XI_44N171W_F20_043682_2242_XI_44N171W,G07_020843_2242_XI_44N171W_F20_043682_2242_XI_44N171W,522728.831,2600587.433,12473.14075,1,8.02E-05,0.295947433,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\G01_018526_2406_XN_60N276W_F20_043633_2406_XN_60N276W,G01_018526_2406_XN_60N276W_F20_043633_2406_XN_60N276W,-5699943.366,3578119.783,1823.671032,11,0.00603179,0.295931965,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\P13_006137_1353_XN_44S054W_F07_038443_1388_XN_41S054W,P13_006137_1353_XN_44S054W_F07_038443_1388_XN_41S054W,7452348.957,-2478523.001,189.6041956,19,0.100208753,0.295909584,done
G:\crater_flux_output_folders\output_130_140_-75_0\P18_008147_1749_XN_05S222W_J20_052598_1745_XN_05S222W,P18_008147_1749_XN_05S222W_J20_052598_1745_XN_05S222W,-2528318.91,-324683.1486,461.7372587,0,0,0.29587695,
G:\crater_flux_output_folders\output_-60_-50_-75_0\B09_013165_1278_XN_52S058W_D16_033485_1287_XI_51S058W,B09_013165_1278_XN_52S058W_D16_033485_1287_XI_51S058W,7195860.99,-3079771.482,644.636988,15,0.02326891,0.295862377,done
G:\crater_flux_output_folders\output_-110_-100_60_85\P01_001589_2468_XI_66N110W_P19_008472_2473_XN_67N109W,P01_001589_2468_XI_66N110W_P19_008472_2473_XN_67N109W,4162017.075,3951279.2,243.3585177,12,0.049309965,0.295826286,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B07_012477_1284_XN_51S356W_G11_022393_1284_XN_51S355W,B07_012477_1284_XN_51S356W_G11_022393_1284_XN_51S355W,-10417874.23,-3047655.317,257.0219526,4,0.015562873,0.295806974,done
G:\crater_flux_output_folders\output_130_140_-75_0\B06_011984_1754_XN_04S222W_D09_030735_1746_XN_05S223W,B06_011984_1754_XN_04S222W_D09_030735_1746_XN_05S223W,-2548249.192,-273720.4526,97.52353568,0,0,0.295805365,
G:\crater_flux_output_folders\output_130_140_-75_0\B05_011773_1721_XN_07S222W_F01_036339_1734_XN_06S222W,B05_011773_1721_XN_07S222W_F01_036339_1734_XN_06S222W,-2500471.972,-464265.7862,1595.737772,0,0,0.295803756,
G:\crater_flux_output_folders\output_-60_-50_-75_0\G02_019059_1634_XN_16S057W_J09_048122_1656_XN_14S058W,G02_019059_1634_XN_16S057W_J09_048122_1656_XN_14S058W,7226153.407,-954606.3231,3.767228338,0,0,0.295795679,
G:\crater_flux_output_folders\output_-60_-50_0_75\B02_010527_2557_XI_75N061W_G14_023700_2551_XN_75N060W,B02_010527_2557_XI_75N061W_G14_023700_2551_XN_75N060W,28582.59395,-914540.7574,0.26431342,0,0,0.29579252,
G:\crater_flux_output_folders\output_130_140_-75_0\B08_012881_1435_XI_36S227W_D14_032489_1436_XN_36S228W,B08_012881_1435_XI_36S227W_D14_032489_1436_XN_36S228W,-2839834.672,-2140777.121,476.6064666,0,0,0.295787007,
G:\crater_flux_output_folders\output_80_90_-50_-25\B20_017511_1363_XN_43S271W_J15_050688_1346_XN_45S271W,B20_017511_1363_XN_43S271W_J15_050688_1346_XN_45S271W,-5418242.015,-2620056.558,18.9004824,4,0.21163481,0.295781255,
G:\crater_flux_output_folders\output_0_10_0_75\P01_001427_1817_XN_01N359W_G12_022828_1827_XI_02N359W,P01_001427_1817_XN_01N359W_G12_022828_1827_XI_02N359W,-10639931.03,150059.3726,33.41177348,15,0.448943544,0.295748889,done
G:\crater_flux_output_folders\output_-115_-110_0_10\D13_032366_1854_XI_05N114W_D10_031232_1850_XI_05N114W,D13_032366_1854_XI_05N114W_D10_031232_1850_XI_05N114W,3873240.041,310202.3025,83.34294001,6,0.071991701,0.295746535,
G:\crater_flux_output_folders\output_130_140_-75_0\P15_006763_1222_XN_57S223W_J15_050805_1265_XN_53S224W,P15_006763_1222_XN_57S223W_J15_050805_1265_XN_53S224W,-2605026.964,-3264499.227,144.3722299,9,0.062338858,0.295736998,
G:\crater_flux_output_folders\output_130_140_-75_0\P03_002293_1450_XI_35S229W_G06_020740_1449_XN_35S229W,P03_002293_1450_XI_35S229W_G06_020740_1449_XN_35S229W,-2904164.437,-2062905.101,197.231786,5,0.025350883,0.29573366,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B17_016360_2017_XN_21N175W_G23_027120_2020_XN_22N176W,B17_016360_2017_XN_21N175W_G23_027120_2020_XN_22N176W,231028.0823,1276810.402,101.1226022,11,0.108778846,0.295711935,done
G:\crater_flux_output_folders\output_130_140_-75_0\D05_029034_1752_XN_04S222W_G21_026357_1754_XN_04S222W,D05_029034_1752_XN_04S222W_G21_026357_1754_XN_04S222W,-2517489.875,-271131.7478,331.6172862,0,0,0.29568395,
G:\crater_flux_output_folders\output_80_90_-25_0\B16_016087_1618_XN_18S277W_F21_043884_1613_XN_18S276W,B16_016087_1618_XN_18S277W_F21_043884_1613_XN_18S276W,-5742338.602,-1097235.175,1663.407168,0,0,0.295670062,
G:\crater_flux_output_folders\output_-110_-100_-30_0\P13_005941_1651_XI_14S107W_G06_020419_1689_XN_11S107W,P13_005941_1651_XI_14S107W_G06_020419_1689_XN_11S107W,4301687.529,-728733.8865,31.5669867,3,0.095035995,0.29566437,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\D02_027941_2311_XN_51N271W_F05_037646_2275_XN_47N270W,D02_027941_2311_XN_51N271W_F05_037646_2275_XN_47N270W,-5396904.815,2863287.887,0.434272314,0,0,0.295618176,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\B10_013525_1384_XN_41S169W_F04_037313_1408_XN_39S170W,B10_013525_1384_XN_41S169W_F04_037313_1408_XN_39S170W,581021.921,-2357423.593,140.3905163,11,0.078352871,0.29559949,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\F12_040666_2385_XN_58N270W_F13_040877_2385_XN_58N270W,F12_040666_2385_XN_58N270W_F13_040877_2385_XN_58N270W,-5358791.214,3453090.964,885.7292139,12,0.013548159,0.295583516,done
G:\crater_flux_output_folders\output_-110_-100_10_30\P03_002341_2080_XN_28N107W_P22_009527_2053_XN_25N107W,P03_002341_2080_XN_28N107W_P22_009527_2053_XN_25N107W,4294367.946,1515435.933,289.7288804,4,0.013806011,0.295583397,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\D01_027707_1341_XI_45S350W_J16_051126_1338_XN_46S350W,D01_027707_1341_XI_45S350W_J16_051126_1338_XN_46S350W,-10104557.2,-2724681.027,346.3664878,12,0.034645384,0.295581073,done
G:\crater_flux_output_folders\output_80_90_-25_0\G09_021625_1697_XN_10S273W_G14_023537_1692_XN_10S273W,G09_021625_1697_XN_10S273W_G14_023537_1692_XN_10S273W,-5542275.59,-628470.9896,399.641635,0,0,0.295580089,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\P20_008821_2406_XN_60N276W_G02_019093_2406_XN_60N276W,P20_008821_2406_XN_60N276W_G02_019093_2406_XN_60N276W,-5701803.614,3579916.101,1904.103871,20,0.010503629,0.295576155,done
G:\crater_flux_output_folders\output_130_140_-75_0\G11_022533_1697_XN_10S223W_D07_029812_1689_XN_11S223W,G11_022533_1697_XN_10S223W_D07_029812_1689_XN_11S223W,-2563198.377,-604404.7578,983.4095952,0,0,0.29556632,
G:\crater_flux_output_folders\output_-110_-100_-30_0\G15_023913_1804_XN_00N100W_G23_027025_1765_XN_03S100W,G15_023913_1804_XN_00N100W_G23_027025_1765_XN_03S100W,4711162.034,-119195.9305,100.1757546,5,0.049912277,0.295564115,done
G:\crater_flux_output_folders\output_0_10_0_75\P17_007585_1947_XN_14N358W_D05_029118_1917_XI_11N358W,P17_007585_1947_XN_14N358W_D05_029118_1917_XI_11N358W,-10571655.16,770333.7101,15.92175016,19,1.193336147,0.295563787,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\P11_005172_1573_XN_22S350W_B19_017171_1529_XN_27S349W,P11_005172_1573_XN_22S350W_B19_017171_1529_XN_27S349W,-10088527.09,-1484414.691,19.20683761,7,0.364453542,0.295541406,done
G:\crater_flux_output_folders\output_130_140_-75_0\P15_007000_1786_XN_01S222W_G18_025368_1751_XN_04S222W,P15_007000_1786_XN_01S222W_G18_025368_1751_XN_04S222W,-2522195.226,-231509.7622,11.02803564,2,0.181355961,0.295529664,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B18_016644_1375_XN_42S000W_J05_046696_1354_XN_44S359W,B18_016644_1375_XN_42S000W_J05_046696_1354_XN_44S359W,-10663329.67,-2541585.84,458.991475,6,0.013072138,0.295517743,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\P16_007186_2400_XN_60N270W_G22_026899_2446_XN_64N271W,P16_007186_2400_XN_60N270W_G22_026899_2446_XN_64N271W,-5376548.579,3651102.355,73.53320674,4,0.054397192,0.295512974,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B07_012490_1366_XI_43S352W_G16_024384_1343_XI_45S352W,B07_012490_1366_XI_43S352W_G16_024384_1343_XI_45S352W,-10234381.47,-2585088.834,35.21423865,7,0.198783227,0.295509517,done
