ctxID,wholepath,output_folder,lat_min,lat_max,areakm2_original,areakm2_clipped
P13_006217_2589_XN_78N104W_G01_018717_2565_XN_76N100W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006217_2589_XN_78N104W_G01_018717_2565_XN_76N100W,output_-110_-100_60_85,76.301,77.2967,126.0867,0.0
P13_006217_2589_XN_78N104W_G16_024374_2631_XN_83N111W,G:\crater_flux_output_folders\output_-115_-110_50_85\P13_006217_2589_XN_78N104W_G16_024374_2631_XN_83N111W,output_-110_-100_60_85,80.5,81.34,2.4621,0.0
P13_006217_2589_XN_78N104W_G17_024730_2617_XN_81N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006217_2589_XN_78N104W_G17_024730_2617_XN_81N110W,output_-110_-100_60_85,80.2907,81.2714,1081.237,0.0
P13_006217_2589_XN_78N104W_G18_025363_2615_XN_81N112W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006217_2589_XN_78N104W_G18_025363_2615_XN_81N112W,output_-110_-100_60_85,80.0691,81.183,177.8287,0.0
P13_006217_2589_XN_78N104W_G20_026167_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006217_2589_XN_78N104W_G20_026167_2613_XN_81N105W,output_-110_-100_60_85,80.9903,81.34,51.4437,0.0
P13_006217_2589_XN_78N104W_G23_027375_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006217_2589_XN_78N104W_G23_027375_2787_XN_81N105W,output_-110_-100_60_85,80.9612,81.34,120.0653,0.0
P13_006217_2589_XN_78N104W_D01_027578_2579_XN_77N103W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006217_2589_XN_78N104W_D01_027578_2579_XN_77N103W,output_-110_-100_60_85,76.962,78.701,2428.8847,0.0
P13_006217_2589_XN_78N104W_G21_026312_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006217_2589_XN_78N104W_G21_026312_2613_XN_81N105W,output_-110_-100_60_85,80.9939,81.34,55.5959,0.0
P13_006217_2589_XN_78N104W_G23_027341_2579_XN_77N103W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006217_2589_XN_78N104W_G23_027341_2579_XN_77N103W,output_-110_-100_60_85,77.0818,78.5652,2086.4956,0.0
P13_006217_2589_XN_78N104W_D17_033881_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006217_2589_XN_78N104W_D17_033881_2613_XN_81N105W,output_-110_-100_60_85,80.9738,81.34,53.9977,0.0
P13_006217_2589_XN_78N104W_F22_044233_2563_XN_76N103W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006217_2589_XN_78N104W_F22_044233_2563_XN_76N103W,output_-110_-100_60_85,76.204,76.811,231.5572,0.0
P13_006230_2595_XN_79N100W_P14_006507_2634_XN_83N112W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_P14_006507_2634_XN_83N112W,output_-110_-100_60_85,80.998,81.5495,53.8617,0.0
P13_006230_2595_XN_79N100W_P14_006520_2583_XN_78N096W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_P14_006520_2583_XN_78N096W,output_-110_-100_60_85,79.5356,80.3411,188.5666,0.0
P13_006230_2595_XN_79N100W_P14_006586_2585_XN_78N098W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_P14_006586_2585_XN_78N098W,output_-110_-100_60_85,78.017,81.0186,2623.138,0.0
P13_006230_2595_XN_79N100W_P17_007517_2768_XN_83N103W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_P17_007517_2768_XN_83N103W,output_-110_-100_60_85,81.775,81.8605,15.5898,0.0
P13_006230_2595_XN_79N100W_P17_007667_2614_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_P17_007667_2614_XN_81N105W,output_-110_-100_60_85,80.2992,81.8949,1462.5075,0.0
P13_006230_2595_XN_79N100W_P18_008097_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_P18_008097_2787_XN_81N105W,output_-110_-100_60_85,80.844,81.694,698.0883,0.0
P13_006230_2595_XN_79N100W_P20_008822_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_P20_008822_2787_XN_81N105W,output_-110_-100_60_85,80.844,81.684,744.3441,0.0
P13_006230_2595_XN_79N100W_P21_009315_2608_XI_80N101W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_P21_009315_2608_XI_80N101W,output_-110_-100_60_85,78.9178,81.9829,4011.6255,0.0
P13_006230_2595_XN_79N100W_P22_009447_2593_XN_79N099W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_P22_009447_2593_XN_79N099W,output_-110_-100_60_85,78.145,80.5532,1804.8331,0.0
P13_006230_2595_XN_79N100W_P22_009737_2598_XN_79N102W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_P22_009737_2598_XN_79N102W,output_-110_-100_60_85,79.3786,80.167,362.1636,0.0
P13_006230_2595_XN_79N100W_B01_010093_2598_XN_79N101W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_B01_010093_2598_XN_79N101W,output_-110_-100_60_85,79.3315,80.187,833.6079,0.0
P13_006230_2595_XN_79N100W_B02_010370_2599_XN_79N100W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_B02_010370_2599_XN_79N100W,output_-110_-100_60_85,79.469,80.0612,621.8131,0.0
P13_006230_2595_XN_79N100W_B03_010660_2601_XN_80N103W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_B03_010660_2601_XN_80N103W,output_-110_-100_60_85,79.7332,80.339,290.3323,0.0
P13_006230_2595_XN_79N100W_B21_017794_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_B21_017794_2613_XN_81N105W,output_-110_-100_60_85,80.8982,81.572,470.4346,0.0
P13_006230_2595_XN_79N100W_B22_018171_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_B22_018171_2787_XN_81N105W,output_-110_-100_60_85,80.854,81.704,727.7185,0.0
P13_006230_2595_XN_79N100W_G15_024242_2631_XI_83N107W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_G15_024242_2631_XI_83N107W,output_-110_-100_60_85,80.763,81.9522,1682.1842,0.0
P13_006230_2595_XN_79N100W_G17_024901_2629_XI_82N104W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_G17_024901_2629_XI_82N104W,output_-110_-100_60_85,80.9071,82.007,759.6424,0.0
P13_006230_2595_XN_79N100W_G18_025178_2615_XN_81N101W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_G18_025178_2615_XN_81N101W,output_-110_-100_60_85,80.3744,82.007,755.0935,0.0
P13_006230_2595_XN_79N100W_G20_026167_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_G20_026167_2613_XN_81N105W,output_-110_-100_60_85,80.8639,81.684,710.2572,0.0
P13_006230_2595_XN_79N100W_G23_027375_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_G23_027375_2787_XN_81N105W,output_-110_-100_60_85,80.865,81.704,729.458,0.0
P13_006230_2595_XN_79N100W_D01_027433_2597_XN_79N099W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_D01_027433_2597_XN_79N099W,output_-110_-100_60_85,79.237,79.9714,297.2679,0.0
P13_006230_2595_XN_79N100W_D01_027446_2602_XN_80N099W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_D01_027446_2602_XN_80N099W,output_-110_-100_60_85,79.681,80.4366,521.5173,0.0
P13_006230_2595_XN_79N100W_G21_026312_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_G21_026312_2613_XN_81N105W,output_-110_-100_60_85,80.8658,81.694,717.4088,0.0
P13_006230_2595_XN_79N100W_D17_033881_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_D17_033881_2613_XN_81N105W,output_-110_-100_60_85,80.8662,81.684,701.7847,0.0
P13_006230_2595_XN_79N100W_F19_043112_2607_XN_80N104W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_F19_043112_2607_XN_80N104W,output_-110_-100_60_85,80.2808,81.067,612.9204,0.0
P13_006230_2595_XN_79N100W_F21_043903_2619_XN_81N102W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_F21_043903_2619_XN_81N102W,output_-110_-100_60_85,80.706,82.007,496.6071,0.0
P13_006230_2595_XN_79N100W_J20_052474_2607_XN_80N102W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006230_2595_XN_79N100W_J20_052474_2607_XN_80N102W,output_-110_-100_60_85,80.2578,81.1073,1061.8188,0.0
P13_006270_2560_XN_76N108W_B01_009903_2842_XI_75N106W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006270_2560_XN_76N108W_B01_009903_2842_XI_75N106W,output_-110_-100_60_85,73.83,75.749,2326.141,1555.4065
P13_006270_2560_XN_76N108W_B19_016990_2575_XN_77N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006270_2560_XN_76N108W_B19_016990_2575_XN_77N110W,output_-110_-100_60_85,75.5356,75.7175,131.3737,0.0
P13_006270_2560_XN_76N108W_B21_017828_2831_XN_76N107W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006270_2560_XN_76N108W_B21_017828_2831_XN_76N107W,output_-110_-100_60_85,75.012,75.728,577.0869,0.0
P13_006283_2591_XN_79N106W_P17_007852_2594_XN_79N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_P17_007852_2594_XN_79N110W,output_-110_-100_60_85,78.6294,80.227,102.1036,0.0
P13_006283_2591_XN_79N106W_P18_008063_2594_XN_79N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_P18_008063_2594_XN_79N110W,output_-110_-100_60_85,78.6184,80.207,91.2694,0.0
P13_006283_2591_XN_79N106W_P19_008334_2819_XN_78N107W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_P19_008334_2819_XN_78N107W,output_-110_-100_60_85,77.609,78.3921,452.5557,0.0
P13_006283_2591_XN_79N106W_P19_008643_2616_XI_81N112W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_P19_008643_2616_XI_81N112W,output_-110_-100_60_85,80.1424,80.9513,496.1995,0.0
P13_006283_2591_XN_79N106W_P20_008999_2595_XN_79N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_P20_008999_2595_XN_79N110W,output_-110_-100_60_85,79.237,79.752,46.0841,0.0
P13_006283_2591_XN_79N106W_P20_009012_2609_XN_80N106W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_P20_009012_2609_XN_80N106W,output_-110_-100_60_85,80.701,81.026,22.3452,0.0
P13_006283_2591_XN_79N106W_P21_009368_2605_XI_80N108W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_P21_009368_2605_XI_80N108W,output_-110_-100_60_85,78.104,80.9742,3928.089,0.0
P13_006283_2591_XN_79N106W_P22_009579_2594_XN_79N104W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_P22_009579_2594_XN_79N104W,output_-110_-100_60_85,77.811,80.6729,987.2093,0.0
P13_006283_2591_XN_79N106W_P22_009632_2592_XN_79N109W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_P22_009632_2592_XN_79N109W,output_-110_-100_60_85,78.0166,80.992,1388.2954,0.0
P13_006283_2591_XN_79N106W_P22_009837_2840_XN_76N104W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_P22_009837_2840_XN_76N104W,output_-110_-100_60_85,77.0111,77.7698,446.5221,0.0
P13_006283_2591_XN_79N106W_B01_009877_2793_XN_80N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_B01_009877_2793_XN_80N110W,output_-110_-100_60_85,80.197,80.9479,401.5717,0.0
P13_006283_2591_XN_79N106W_B01_009903_2842_XI_75N106W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_B01_009903_2842_XI_75N106W,output_-110_-100_60_85,76.972,78.276,1695.4954,0.0
P13_006283_2591_XN_79N106W_B17_016436_2576_XN_77N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_B17_016436_2576_XN_77N105W,output_-110_-100_60_85,77.1061,77.973,903.0489,0.0
P13_006283_2591_XN_79N106W_B18_016647_2596_XN_79N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_B18_016647_2596_XN_79N110W,output_-110_-100_60_85,79.1318,79.853,76.1539,0.0
P13_006283_2591_XN_79N106W_B19_016871_2609_XN_80N111W,G:\crater_flux_output_folders\output_-115_-110_50_85\P13_006283_2591_XN_79N106W_B19_016871_2609_XN_80N111W,output_-110_-100_60_85,80.5524,80.9016,247.39,0.0
P13_006283_2591_XN_79N106W_B19_017135_2595_XN_79N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_B19_017135_2595_XN_79N110W,output_-110_-100_60_85,79.1421,79.853,61.5122,0.0
P13_006283_2591_XN_79N106W_B21_017715_2578_XN_77N103W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_B21_017715_2578_XN_77N103W,output_-110_-100_60_85,77.275,78.0042,440.8597,0.0
P13_006283_2591_XN_79N106W_B21_017847_2609_XN_80N111W,G:\crater_flux_output_folders\output_-115_-110_50_85\P13_006283_2591_XN_79N106W_B21_017847_2609_XN_80N111W,output_-110_-100_60_85,80.5385,80.8386,247.1346,0.0
P13_006283_2591_XN_79N106W_B21_017828_2831_XN_76N107W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_B21_017828_2831_XN_76N107W,output_-110_-100_60_85,77.1617,78.681,1556.059,0.0
P13_006283_2591_XN_79N106W_G01_018448_2798_XN_80N111W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_G01_018448_2798_XN_80N111W,output_-110_-100_60_85,79.8785,80.4936,188.4633,0.0
P13_006283_2591_XN_79N106W_G16_024374_2631_XN_83N111W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_G16_024374_2631_XN_83N111W,output_-110_-100_60_85,80.5,81.026,199.872,0.0
P13_006283_2591_XN_79N106W_G16_024585_2595_XN_79N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_G16_024585_2595_XN_79N110W,output_-110_-100_60_85,79.1561,79.874,82.2121,0.0
P13_006283_2591_XN_79N106W_G17_024730_2617_XN_81N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_G17_024730_2617_XN_81N110W,output_-110_-100_60_85,80.268,81.026,822.4476,0.0
P13_006283_2591_XN_79N106W_G18_025363_2615_XN_81N112W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_G18_025363_2615_XN_81N112W,output_-110_-100_60_85,79.989,80.9704,859.5365,0.0
P13_006283_2591_XN_79N106W_D01_027494_2798_XN_80N111W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_D01_027494_2798_XN_80N111W,output_-110_-100_60_85,79.9095,80.4888,193.5629,0.0
P13_006283_2591_XN_79N106W_D01_027407_2600_XN_80N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_D01_027407_2600_XN_80N110W,output_-110_-100_60_85,79.4767,80.329,505.0428,0.0
P13_006283_2591_XN_79N106W_D02_028172_2567_XN_76N106W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_D02_028172_2567_XN_76N106W,output_-110_-100_60_85,76.972,76.982,0.0772,0.0
P13_006283_2591_XN_79N106W_D01_027697_2604_XN_80N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_D01_027697_2604_XN_80N110W,output_-110_-100_60_85,79.9036,80.703,631.8046,0.0
P13_006283_2591_XN_79N106W_D01_027578_2579_XN_77N103W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_D01_027578_2579_XN_77N103W,output_-110_-100_60_85,77.0619,78.5823,1235.9459,0.0
P13_006283_2591_XN_79N106W_G23_027341_2579_XN_77N103W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_G23_027341_2579_XN_77N103W,output_-110_-100_60_85,77.073,78.4879,893.0585,0.0
P13_006283_2591_XN_79N106W_D21_035266_2595_XN_79N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_D21_035266_2595_XN_79N110W,output_-110_-100_60_85,79.1323,79.843,52.0127,0.0
P13_006283_2591_XN_79N106W_J03_046053_2566_XN_76N106W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_J03_046053_2566_XN_76N106W,output_-110_-100_60_85,77.0577,77.882,90.1977,0.0
P13_006283_2591_XN_79N106W_J16_051103_2596_XN_79N110W,G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_J16_051103_2596_XN_79N110W,output_-110_-100_60_85,79.1429,79.9545,74.9293,0.0
P14_006507_2634_XN_83N112W_P17_007517_2768_XN_83N103W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_P17_007517_2768_XN_83N103W,output_-110_-100_60_85,81.8381,82.1926,161.5377,0.0
P14_006507_2634_XN_83N112W_P17_007667_2614_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_P17_007667_2614_XN_81N105W,output_-110_-100_60_85,80.9363,82.1879,1260.1613,0.0
P14_006507_2634_XN_83N112W_P18_008097_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_P18_008097_2787_XN_81N105W,output_-110_-100_60_85,80.9474,81.5756,593.4929,0.0
P14_006507_2634_XN_83N112W_P20_008822_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_P20_008822_2787_XN_81N105W,output_-110_-100_60_85,80.9469,81.557,543.2674,0.0
P14_006507_2634_XN_83N112W_P20_009012_2609_XN_80N106W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_P20_009012_2609_XN_80N106W,output_-110_-100_60_85,80.885,81.269,395.8027,0.0
P14_006507_2634_XN_83N112W_P21_009091_2640_XN_84N114W,G:\crater_flux_output_folders\output_-115_-110_50_85\P14_006507_2634_XN_83N112W_P21_009091_2640_XN_84N114W,output_-110_-100_60_85,82.3995,82.433,453.8084,0.0
P14_006507_2634_XN_83N112W_P21_009157_2635_XI_83N115W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_P21_009157_2635_XI_83N115W,output_-110_-100_60_85,81.0636,82.0247,574.4543,0.0
P14_006507_2634_XN_83N112W_P21_009315_2608_XI_80N101W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_P21_009315_2608_XI_80N101W,output_-110_-100_60_85,80.9966,81.8222,288.6741,0.0
P14_006507_2634_XN_83N112W_B21_017794_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_B21_017794_2613_XN_81N105W,output_-110_-100_60_85,80.9242,81.4917,616.057,0.0
P14_006507_2634_XN_83N112W_B22_018171_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_B22_018171_2787_XN_81N105W,output_-110_-100_60_85,80.9521,81.5813,581.5445,0.0
P14_006507_2634_XN_83N112W_G16_024374_2631_XN_83N111W,G:\crater_flux_output_folders\output_-115_-110_50_85\P14_006507_2634_XN_83N112W_G16_024374_2631_XN_83N111W,output_-110_-100_60_85,80.885,82.3646,831.1737,0.0
P14_006507_2634_XN_83N112W_G15_024242_2631_XI_83N107W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_G15_024242_2631_XI_83N107W,output_-110_-100_60_85,81.0014,82.433,571.8862,0.0
P14_006507_2634_XN_83N112W_G17_024730_2617_XN_81N110W,G:\crater_flux_output_folders\output_-115_-110_50_85\P14_006507_2634_XN_83N112W_G17_024730_2617_XN_81N110W,output_-110_-100_60_85,80.885,82.0767,434.3197,0.0
P14_006507_2634_XN_83N112W_G20_026167_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_G20_026167_2613_XN_81N105W,output_-110_-100_60_85,80.9474,81.5578,590.5942,0.0
P14_006507_2634_XN_83N112W_G23_027375_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_G23_027375_2787_XN_81N105W,output_-110_-100_60_85,80.9525,81.5849,578.4601,0.0
P14_006507_2634_XN_83N112W_G21_026312_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_G21_026312_2613_XN_81N105W,output_-110_-100_60_85,80.9481,81.5598,598.0059,0.0
P14_006507_2634_XN_83N112W_D17_033881_2613_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006507_2634_XN_83N112W_D17_033881_2613_XN_81N105W,output_-110_-100_60_85,80.9461,81.5573,592.8428,0.0
P14_006520_2583_XN_78N096W_P14_006586_2585_XN_78N098W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006520_2583_XN_78N096W_P14_006586_2585_XN_78N098W,output_-110_-100_60_85,79.5356,80.3612,184.5667,0.0
P14_006520_2583_XN_78N096W_P21_009315_2608_XI_80N101W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006520_2583_XN_78N096W_P21_009315_2608_XI_80N101W,output_-110_-100_60_85,79.5356,80.373,203.5721,0.0
P14_006520_2583_XN_78N096W_P22_009447_2593_XN_79N099W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006520_2583_XN_78N096W_P22_009447_2593_XN_79N099W,output_-110_-100_60_85,79.5356,80.3757,203.9561,0.0
P14_006520_2583_XN_78N096W_B02_010370_2599_XN_79N100W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006520_2583_XN_78N096W_B02_010370_2599_XN_79N100W,output_-110_-100_60_85,79.5468,80.0736,55.1113,0.0
P14_006520_2583_XN_78N096W_G18_025178_2615_XN_81N101W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006520_2583_XN_78N096W_G18_025178_2615_XN_81N101W,output_-110_-100_60_85,80.126,80.3757,50.679,0.0
P14_006520_2583_XN_78N096W_D01_027433_2597_XN_79N099W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006520_2583_XN_78N096W_D01_027433_2597_XN_79N099W,output_-110_-100_60_85,79.5356,79.9769,27.2621,0.0
P14_006520_2583_XN_78N096W_D01_027446_2602_XN_80N099W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006520_2583_XN_78N096W_D01_027446_2602_XN_80N099W,output_-110_-100_60_85,79.7068,80.3757,203.9561,0.0
P14_006586_2585_XN_78N098W_P17_007667_2614_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006586_2585_XN_78N098W_P17_007667_2614_XN_81N105W,output_-110_-100_60_85,80.3292,80.967,615.7147,0.0
P14_006586_2585_XN_78N098W_P18_008097_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006586_2585_XN_78N098W_P18_008097_2787_XN_81N105W,output_-110_-100_60_85,80.8575,80.8794,0.2681,0.0
P14_006586_2585_XN_78N098W_P20_008822_2787_XN_81N105W,G:\crater_flux_output_folders\output_-110_-100_60_85\P14_006586_2585_XN_78N098W_P20_008822_2787_XN_81N105W,output_-110_-100_60_85,80.844,80.8918,4.3654,0.0
