wholepath,ctxID,centerlon,centerlat,areakm2,hits,hitratio,RegistrationScore
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005495_2001_XN_20N174W_J05_046623_2013_XN_21N174W,P11_005495_2001_XN_20N174W_J05_046623_2013_XN_21N174W,318914.74208,1251877.31035,3055.61298876154,0,0,0.087764136493206
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005495_2001_XN_20N174W_P16_007130_2020_XN_22N175W,P11_005495_2001_XN_20N174W_P16_007130_2020_XN_22N175W,302611.58348,1297414.10523,552.425384578727,0,0,0.179767817258835
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005508_2036_XN_23N169W_D01_027489_2035_XN_23N169W,P11_005508_2036_XN_23N169W_D01_027489_2035_XN_23N169W,587412.725545,1457481.196255,429.994393188036,22,0.051163457822994,0.234661459922791
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005508_2036_XN_23N169W_F04_037405_2055_XN_25N170W,P11_005508_2036_XN_23N169W_F04_037405_2055_XN_25N170W,582793.830985,1494791.78877,520.162456969282,275,0.528680984787489,0.242798984050751
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005508_2036_XN_23N169W_F07_038381_2047_XN_24N170W,P11_005508_2036_XN_23N169W_F07_038381_2047_XN_24N170W,581489.10648,1456377.416305,157.085453568659,8,0.0509276945653238,0.268658459186554
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005508_2036_XN_23N169W_J01_045291_2049_XN_24N170W,P11_005508_2036_XN_23N169W_J01_045291_2049_XN_24N170W,584585.35075,1462765.18899,497.878340936804,51,0.102434662861692,0.21002334356308
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005508_2036_XN_23N169W_J03_045858_2060_XN_26N170W,P11_005508_2036_XN_23N169W_J03_045858_2060_XN_26N170W,586272.15293,1503585.235705,154.215192626181,0,0,0.317311733961105
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005508_2036_XN_23N169W_P17_007789_2080_XI_28N170W,P11_005508_2036_XN_23N169W_P17_007789_2080_XI_28N170W,587041.96869,1500653.143325,191.60794855627,2,0.0104379803399056,0.314259320497513
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005548_1797_XI_00S179W_B05_011745_1808_XN_00N179W,P12_005548_1797_XI_00S179W_B05_011745_1808_XN_00N179W,50340.3448,64948.2735,1004.42682075364,0,0,0.116369865834713
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005548_1797_XI_00S179W_D05_029217_1798_XN_00S179W,P12_005548_1797_XI_00S179W_D05_029217_1798_XN_00S179W,46462.2835,8774.90134999999,393.209912222782,308,0.783296632220949,0.251499056816101
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005548_1797_XI_00S179W_D05_029362_1797_XN_00S179W,P12_005548_1797_XI_00S179W_D05_029362_1797_XN_00S179W,47028.83155,6729.47669999999,298.374794638314,248,0.831169403235359,0.280654489994049
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005548_1797_XI_00S179W_D22_035889_1809_XN_00N179W,P12_005548_1797_XI_00S179W_D22_035889_1809_XN_00N179W,51763.36455,55822.32815,297.998867958046,0,0,0.170728519558907
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005548_1797_XI_00S179W_F20_043432_1796_XI_00S179W,P12_005548_1797_XI_00S179W_F20_043432_1796_XI_00S179W,40578.6953,64730.1658,3411.01499336916,524,0.153619963857863,0.256395518779755
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005548_1797_XI_00S179W_G18_025129_1835_XN_03N179W,P12_005548_1797_XI_00S179W_G18_025129_1835_XN_03N179W,31420.83175,124805.5379,151.564955286838,105,0.692772282360961,0.245872527360916
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005548_1797_XI_00S179W_G21_026263_1835_XI_03N179W,P12_005548_1797_XI_00S179W_G21_026263_1835_XI_03N179W,33625.8474,122422.3123,318.420991476195,0,0,0.0556517653167248
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005548_1797_XI_00S179W_G23_027107_1836_XN_03N179W,P12_005548_1797_XI_00S179W_G23_027107_1836_XN_03N179W,45047.2433,126819.04435,19.2424427297088,0,0,0.175902783870697
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005548_1797_XI_00S179W_P17_007684_1799_XI_00S179W,P12_005548_1797_XI_00S179W_P17_007684_1799_XI_00S179W,28306.1474,63293.8468,139.668307796299,0,0,0.128114819526672
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_B17_016426_1958_XI_15N176W,P12_005561_1997_XN_19N176W_B17_016426_1958_XI_15N176W,222442.7415,1024682.0477,130.673689655839,13,0.0994844488912701,0.292843818664551
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_B20_017415_1958_XI_15N176W,P12_005561_1997_XN_19N176W_B20_017415_1958_XI_15N176W,222333.802215,1025274.23048,136.807944555134,0,0,0.167642086744308
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_D22_035902_2045_XI_24N177W,P12_005561_1997_XN_19N176W_D22_035902_2045_XI_24N177W,196495.638465,1299058.20689,691.622797266816,0,0,0.141115680336952
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_F02_036390_2044_XI_24N177W,P12_005561_1997_XN_19N176W_F02_036390_2044_XI_24N177W,194716.29681,1299033.067055,586.550465454233,0,0,0.0889537185430527
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_F02_036535_2030_XI_23N177W,P12_005561_1997_XN_19N176W_F02_036535_2030_XI_23N177W,190864.315425,1268675.319635,310.536897114639,0,0,0.0955116003751755
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_F04_037458_1992_XN_19N176W,P12_005561_1997_XN_19N176W_F04_037458_1992_XN_19N176W,214504.14027,1130682.76532,638.093499721345,0,0,0.186744660139084
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_G23_027120_2020_XN_22N176W,P12_005561_1997_XN_19N176W_G23_027120_2020_XN_22N176W,221291.89572,1215577.1948,1718.74628273032,747,0.434619121801591,0.202813431620598
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_J03_045911_1998_XN_19N175W,P12_005561_1997_XN_19N176W_J03_045911_1998_XN_19N175W,231507.048675,1161970.686635,483.790077806709,0,0,0.0361730270087719
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_J04_046412_1999_XN_19N175W,P12_005561_1997_XN_19N176W_J04_046412_1999_XN_19N175W,223766.77281,1224415.24346,197.757366911886,0,0,0.025305924937129
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_J15_050526_1959_XI_15N175W,P12_005561_1997_XN_19N176W_J15_050526_1959_XI_15N175W,239171.905035,1018103.790875,527.180884094445,4,0.00758752853277471,0.390345066785812
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_J16_050882_1959_XI_15N175W,P12_005561_1997_XN_19N176W_J16_050882_1959_XI_15N175W,238875.813645,1021427.835725,674.626281127772,11,0.0163053238625855,0.328307300806046
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_P13_006128_1963_XN_16N176W,P12_005561_1997_XN_19N176W_P13_006128_1963_XN_16N176W,224113.14387,1049637.52391,1171.85838107993,408,0.348164937493561,0.322490215301514
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_P14_006484_2002_XN_20N176W,P12_005561_1997_XN_19N176W_P14_006484_2002_XN_20N176W,206749.89783,1187124.48821,3122.97518312841,1064,0.340700754123236,0.246890693902969
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_P14_006629_1960_XI_16N175W,P12_005561_1997_XN_19N176W_P14_006629_1960_XI_16N175W,239764.087815,1016922.21863,450.929953099863,27,0.0598762619657261,0.403298228979111
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005561_1997_XN_19N176W_P20_008778_1997_XN_19N176W,P12_005561_1997_XN_19N176W_P20_008778_1997_XN_19N176W,217688.51937,1159803.074195,1228.9290642364,0,0,0.193527773022652
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_B11_013828_2045_XI_24N171W,P12_005574_2057_XN_25N172W_B11_013828_2045_XI_24N171W,498433.08826,1434700.122325,231.595330736781,1,0.00431787634413297,0.32727774977684
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_B11_014105_2044_XI_24N171W,P12_005574_2057_XN_25N172W_B11_014105_2044_XI_24N171W,496699.183295,1433675.67111,563.16665151327,0,0,0.0420227088034153
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_D02_027977_2048_XN_24N171W,P12_005574_2057_XN_25N172W_D02_027977_2048_XN_24N171W,493810.287625,1453826.995425,317.053505871392,0,0,0.119959652423859
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_D22_035915_2032_XI_23N171W,P12_005574_2057_XN_25N172W_D22_035915_2032_XI_23N171W,482197.948645,1453929.156765,3795.10438291806,0,0,0.15960505604744
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_F02_036548_2014_XN_21N171W,P12_005574_2057_XN_25N172W_F02_036548_2014_XN_21N171W,494942.57581,1401980.115375,381.188208511621,59,0.154779184357171,0.246833056211472
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_F02_036614_2032_XI_23N171W,P12_005574_2057_XN_25N172W_F02_036614_2032_XI_23N171W,481877.27555,1452141.333315,3811.31733072917,0,0,0.0170022454112768
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_F16_041968_2076_XN_27N172W,P12_005574_2057_XN_25N172W_F16_041968_2076_XN_27N172W,455252.89522,1616757.305835,690.34633079791,76,0.110089670371911,0.258946508169174
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_F17_042614_2076_XN_27N172W,P12_005574_2057_XN_25N172W_F17_042614_2076_XN_27N172W,461771.356275,1590240.762475,2328.84792049546,0,0,0.0286027304828167
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_G01_018496_2090_XN_29N172W,P12_005574_2057_XN_25N172W_G01_018496_2090_XN_29N172W,461393.92688,1630174.495155,149.463865607369,36,0.240860892053799,0.224098026752472
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_G11_022320_2044_XN_24N171W,P12_005574_2057_XN_25N172W_G11_022320_2044_XN_24N171W,498506.87145,1433485.537505,285.194458466616,0,0,0.119692951440811
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_G12_023032_2044_XN_24N171W,P12_005574_2057_XN_25N172W_G12_023032_2044_XN_24N171W,499409.29662,1433428.781205,114.047625785852,7,0.0613778669373089,0.286434024572372
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_G21_026355_2084_XN_28N172W,P12_005574_2057_XN_25N172W_G21_026355_2084_XN_28N172W,450510.906355,1608632.64149,483.225751783176,0,0,0.161761969327927
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_P12_005785_2029_XI_22N171W,P12_005574_2057_XN_25N172W_P12_005785_2029_XI_22N171W,485719.67706,1395498.545915,209.594391352511,0,0,0.421886831521988
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_P15_006853_2028_XN_22N171W,P12_005574_2057_XN_25N172W_P15_006853_2028_XN_22N171W,485679.94765,1395498.545915,214.548780711006,16,0.0745751150250149,0.375651717185974
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_P17_007499_2064_XN_26N171W,P12_005574_2057_XN_25N172W_P17_007499_2064_XN_26N171W,487189.66523,1513475.02891,1140.41324966887,0,0,0.172902390360832
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005574_2057_XN_25N172W_P22_009648_2028_XN_22N171W,P12_005574_2057_XN_25N172W_P22_009648_2028_XN_22N171W,499684.564675,1395175.035005,61.1364663108463,9,0.147211648678545,0.263240665197372
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005785_2029_XI_22N171W_B11_014105_2044_XI_24N171W,P12_005785_2029_XI_22N171W_B11_014105_2044_XI_24N171W,496748.092505,1399220.74819,2.00123590073875,0,0,0.164054378867149
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005785_2029_XI_22N171W_D22_035915_2032_XI_23N171W,P12_005785_2029_XI_22N171W_D22_035915_2032_XI_23N171W,492419.692695,1348851.33546,2182.36725171666,164,0.0751477552052693,0.25224757194519
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005785_2029_XI_22N171W_F02_036548_2014_XN_21N171W,P12_005785_2029_XI_22N171W_F02_036548_2014_XN_21N171W,497763.536235,1349336.365845,1111.15722230433,75,0.0674971988612595,0.24257518351078
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005785_2029_XI_22N171W_F02_036614_2032_XI_23N171W,P12_005785_2029_XI_22N171W_F02_036614_2032_XI_23N171W,489543.547605,1348434.379515,2921.98163834582,0,0,0.0137431649491191
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005785_2029_XI_22N171W_F05_037682_2028_XI_22N171W,P12_005785_2029_XI_22N171W_F05_037682_2028_XI_22N171W,499644.09264,1338356.52596,428.570174389971,24,0.0560001638801901,0.363820135593414
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005785_2029_XI_22N171W_J02_045423_2036_XN_23N172W,P12_005785_2029_XI_22N171W_J02_045423_2036_XN_23N172W,468190.864925,1385126.502675,13.5210057321495,0,0,0.0829187706112862
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005785_2029_XI_22N171W_J09_048271_2032_XN_23N171W,P12_005785_2029_XI_22N171W_J09_048271_2032_XN_23N171W,495088.77803,1364868.683905,450.41352940624,56,0.124330190689037,0.385180473327637
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005785_2029_XI_22N171W_P15_006853_2028_XN_22N171W,P12_005785_2029_XI_22N171W_P15_006853_2028_XN_22N171W,487943.798265,1348363.46864,3131.06721628425,0,0,0.153356194496155
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005785_2029_XI_22N171W_P22_009648_2028_XN_22N171W,P12_005785_2029_XI_22N171W_P22_009648_2028_XN_22N171W,501760.07315,1347898.2933,282.563078331826,0,0,0.148652896285057
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005851_2158_XI_35N175W_B19_016861_2180_XN_38N175W,P12_005851_2158_XI_35N175W_B19_016861_2180_XN_38N175W,266209.15854,2126956.38974,153.633474829088,54,0.351485898890677,0.205057144165039
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005851_2158_XI_35N175W_B21_017784_2164_XN_36N175W,P12_005851_2158_XI_35N175W_B21_017784_2164_XN_36N175W,268004.66914,2109395.70738,936.0096687683,0,0,0.189293265342712
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005851_2158_XI_35N175W_B22_018206_2175_XN_37N176W,P12_005851_2158_XI_35N175W_B22_018206_2175_XN_37N176W,250920.8273,2107850.39088,614.954759680494,111,0.180501082807573,0.210270762443542
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005851_2158_XI_35N175W_F09_039344_2166_XN_36N175W,P12_005851_2158_XI_35N175W_F09_039344_2166_XN_36N175W,266812.56784,2124613.39558,250.877101828638,54,0.215244833451898,0.286630183458328
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005851_2158_XI_35N175W_G03_019340_2153_XN_35N176W,P12_005851_2158_XI_35N175W_G03_019340_2153_XN_35N176W,249396.11502,2107732.65248,488.464906923592,0,0,0.189665868878365
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005851_2158_XI_35N175W_G04_019696_2167_XN_36N175W,P12_005851_2158_XI_35N175W_G04_019696_2167_XN_36N175W,276425.9082,2110193.38504,237.838262757307,27,0.113522524454155,0.218927323818207
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005851_2158_XI_35N175W_P18_007921_2130_XN_33N175W,P12_005851_2158_XI_35N175W_P18_007921_2130_XN_33N175W,246529.18498,2092497.30352,19.1194118686046,6,0.313817184400553,0.240271508693695
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005864_2282_XI_48N173W_B18_016584_2297_XI_49N173W,P12_005864_2282_XI_48N173W_B18_016584_2297_XI_49N173W,383054.4665,2872262.2915,224.935618227801,18,0.0800228978487999,0.357772797346115
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005864_2282_XI_48N173W_B18_016795_2282_XN_48N174W,P12_005864_2282_XI_48N173W_B18_016795_2282_XN_48N174W,368263.0485,2837444.12,897.24545576188,0,0,0.190521091222763
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005864_2282_XI_48N173W_F01_036060_2282_XN_48N173W,P12_005864_2282_XI_48N173W_F01_036060_2282_XN_48N173W,403737.536,2840121.0385,686.243905974994,352,0.512937159711297,0.255059003829956
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005864_2282_XI_48N173W_F02_036693_2264_XN_46N174W,P12_005864_2282_XI_48N173W_F02_036693_2264_XN_46N174W,359351.128,2854818.263,26.4351448468511,3,0.113485287006375,0.307686060667038
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P12_005864_2282_XI_48N173W_G23_027067_2270_XN_47N173W,P12_005864_2282_XI_48N173W_G23_027067_2270_XN_47N173W,396314.4805,2805962.2215,216.480621773045,27,0.124722479910033,0.286084294319153
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P13_005983_1962_XN_16N177W_B09_013314_1947_XN_14N176W,P13_005983_1962_XN_16N177W_B09_013314_1947_XN_14N176W,189359.41706,862271.8407,913.885881202972,14,0.0153191993529558,0.313922762870789
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P13_005983_1962_XN_16N177W_B11_014092_1956_XI_15N176W,P13_005983_1962_XN_16N177W_B11_014092_1956_XI_15N176W,186308.52284,915087.82524,3370.1075833658,1210,0.359038983198141,0.33533239364624
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P13_005983_1962_XN_16N177W_B12_014158_1956_XI_15N176W,P13_005983_1962_XN_16N177W_B12_014158_1956_XI_15N176W,183825.30188,916312.6572,4625.37590542027,0,0,0.0159609541296959
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P13_005983_1962_XN_16N177W_B16_016070_2011_XN_21N177W,P13_005983_1962_XN_16N177W_B16_016070_2011_XN_21N177W,159745.32926,1100400.9858,246.626926215682,12,0.0486564876922874,0.307629108428955
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P13_005983_1962_XN_16N177W_B19_016848_1994_XN_19N177W,P13_005983_1962_XN_16N177W_B19_016848_1994_XN_19N177W,153067.4783,1101399.30774,204.514445048234,16,0.0782340826645594,0.201314479112625
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P13_005983_1962_XN_16N177W_D03_028241_1982_XN_18N177W,P13_005983_1962_XN_16N177W_D03_028241_1982_XN_18N177W,170796.7811,1065753.342,632.867563001104,97,0.153270614060261,0.288489073514938
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P13_005983_1962_XN_16N177W_D05_029019_1987_XN_18N177W,P13_005983_1962_XN_16N177W_D05_029019_1987_XN_18N177W,167323.62746,1086885.88794,376.601685593006,31,0.0823150856353354,0.409518480300903
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P13_005983_1962_XN_16N177W_D08_030509_1998_XI_19N177W,P13_005983_1962_XN_16N177W_D08_030509_1998_XI_19N177W,168847.67636,1095124.14126,104.576921247325,4,0.0382493570502039,0.391028612852097
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P13_005983_1962_XN_16N177W_D20_035190_2012_XN_21N178W,P13_005983_1962_XN_16N177W_D20_035190_2012_XN_21N178W,143285.60114,1099889.24094,45.4095347333387,7,0.154152647480458,0.289588540792465
